customerID,children,credit,creditCard,custcare,custcareTotal,custcareLast,directas,directasLast,dropvce,dropvceLast,income,marry,mou,mouTotal,mouChange,occupation,outcalls,overage,overageMax,overageMin,peakOffPeak,peakOffPeakLast,recchrge,regionType,revenue,revenueTotal,revenueChange,roam,churn
1035542,1,aa,1,0,0,0,0,0,3,2,5,yes,101.20536494,607.23218966,-0.06855218,professional,33,0,0,0,3.1458333333,3.2857142857,59.99,,59.99,359.94,0,0,0
1035549,0,b,1,11,68,11,0,0,5,5,5,no,797.45759212,4784.7455527,0.0226601807,retired,392,14.216842775,15.251414438,13.652457189,1.979721166,1.9765625,59.99,,64.293333333,385.76,0.0128829537,0,0
1035550,0,aa,1,1,4,2,0,0,1,1,4,yes,676.58147811,2029.7444343,-0.00010197,professional,139,0,0,0,1.1947368421,1.196969697,74.99,town,74.99,224.97,0,0,1
1035568,0,aa,1,3,5,3,1,1,15,16,5,no,2174.8868911,4349.7737821,0.0447698641,,610,150.60798987,160.57899384,140.6369859,3.4166666667,3.4184397163,102.47,,149.165,298.33,0.05249398,0,1
1035577,0,aa,1,4,23,4,0,0,12,13,6,yes,259.72136556,1558.3281933,-0.027234706,professional,110,0,0,0,1.6707317073,1.6666666667,37.49,,37.49,224.94,0,0,0
1035585,0,b,1,0,0,0,1,1,4,4,6,no,231.15041708,231.15041708,-0.06412531,,82,38.228206112,38.228206112,38.228206112,1.9285714286,1.9285714286,34.98,,49,49,0.3070152041,0,1
1035592,1,aa,1,4,23,4,19,19,10,10,6,no,961.32584583,5767.955075,-0.093796036,,407,0,0,0,0.7657266811,0.7657657658,59.49,suburban,68.543333333,411.26,-0.03370142,0,0
1035599,0,gy,0,2,7,2,3,3,9,9,0,unknown,569.6312444,1708.8937332,0.0849882704,,108,43.602817054,45.155864749,42.061524522,1.9816513761,1.9743589744,59.99,suburban,69.966666667,209.9,0.0677841494,0,1
1035613,0,de,0,2,12,2,2,3,5,5,6,yes,677.72161274,4066.3296764,0.1284482769,,167,24.852357825,26.106130106,22.587160622,0.5082956259,0.5087719298,34.98,,65.993333333,395.96,-0.017138599,6,0
1035627,0,de,1,0,0,0,0,0,8,8,7,yes,800.13753527,800.13753527,0.1467198144,professional,350,243.24687909,243.24687909,243.24687909,1.0958083832,1.0958083832,44.99,suburban,143.87,143.87,1.1815011372,0,1
1035632,1,a,1,0,0,0,0,0,13,13,7,yes,626.60304808,3759.6182885,-0.024738133,professional,365,0,0,0,0.420233463,0.4220532319,29.99,suburban,30.713333333,184.28,-0.013932869,0,0
1035644,0,aa,1,0,0,0,0,0,1,1,8,unknown,70.236506135,70.236506135,-0.890527437,,46,0,0,0,2.0666666667,2.0666666667,29.99,suburban,33.3,33.3,0.0693641618,2,1
1035653,1,c,1,0,0,0,1,1,1,1,5,yes,80.66523003,483.99138018,-0.005749741,,31,0,0,0,1.9047619048,1.9,29.99,town,30.868333333,185.21,0.0076310551,0,0
1035668,1,aa,1,0,0,0,0,0,0,0,9,yes,174.3921146,697.5684584,-0.002163337,professional,0,0,0,0,0,0,39.99,suburban,39.99,159.96,0,0,1
1035676,0,aa,1,0,0,0,0,0,0,0,4,yes,99.055799664,594.33479799,-0.10292593,,32,0,0,0,2,2,29.99,suburban,30.338333333,182.03,0.0200066689,0,0
1035690,0,aa,0,0,0,0,0,0,0,0,0,yes,32.752298546,196.51379128,-0.156256303,,22,0,0,0,6.2777777778,5.6666666667,32.49,suburban,33.04,198.24,0.0053827751,0,0
1035712,0,aa,1,0,0,0,0,0,3,2,5,no,255.15704702,1020.6281881,-0.132486772,clerical,95,61.237926161,64.665134417,57.673947762,1.4140127389,1.4,29.99,,63.56,254.24,-0.035522067,2,1
1035714,0,b,1,5,28,4,3,3,6,6,9,unknown,170.35780725,1022.1468435,0.0989263,,52,45.828906772,49.038405333,41.876683866,16.333333333,17,28.49,suburban,46.796666667,280.78,-0.017311391,0,0
1035736,1,a,0,2,8,2,1,1,13,11,2,no,1067.1344954,4268.5379814,0.0062108127,,439,0,0,0,0.7055393586,0.7045454545,84.99,,84.99,339.96,0,0,1
1035738,1,aa,1,0,0,0,0,0,0,0,2,yes,14.367040403,86.20224242,0.0031580438,clerical,11,0,0,0,2.6666666667,2.6666666667,29.99,,30.101666667,180.61,0.0146715572,0,0
1035745,0,de,1,1,8,2,3,3,78,77,4,unknown,1730.3400422,10382.040253,-0.008593384,,906,311.79897615,340.31006324,292.11727006,1.7701325178,1.7712609971,85.7,suburban,207.55333333,1245.32,-0.033133694,0,0
1035750,0,aa,1,3,5,3,0,0,0,0,7,no,52.16686243,104.33372486,-0.042005114,,9,0,0,0,2,2,29.99,town,30.46,60.92,0.0313437813,0,1
1035763,0,z,1,6,23,5,0,0,5,5,7,unknown,870.96261626,3483.850465,-0.120943671,,200,0,0,0,1.088772846,1.0909090909,59.99,,59.99,239.96,0,0,1
1035770,1,b,1,0,0,0,0,0,0,0,4,yes,134.17204335,805.03226011,0.0961169808,retired,38,0,0,0,0.8852459016,0.85,69.99,town,69.99,419.94,0,0,0
1035803,0,b,0,1,1,1,2,2,13,13,0,unknown,768.1938232,768.1938232,4.8803452568,,187,147.81337743,147.81337743,147.81337743,2.4,2.4,59.99,town,125.83,125.83,0.7978282612,2,1
1035804,0,aa,0,0,0,0,0,0,1,1,0,unknown,1131.859112,6791.1546721,0.0508138799,,187,244.36012772,259.21554151,222.39526801,0.9196581197,0.914893617,50.12,suburban,147.14166667,882.85,-0.048635432,0,0
1035824,0,aa,1,0,0,0,3,3,7,7,4,unknown,258.87328392,517.74656784,0.191631604,,139,0,0,0,1.8958333333,1.9038461538,50,,58.035,116.07,0.060170394,3,1
1035834,0,aa,0,0,0,0,0,0,28,28,0,unknown,761.18991481,761.18991481,1.7039666979,,148,74.759947311,74.759947311,74.759947311,4.4814814815,4.4814814815,70,,91.2,91.2,0.5268709191,3,1
1035838,0,de,0,9,53,9,3,3,3,3,0,unknown,682.54745336,4095.2847202,-0.015768172,,202,148.0547125,156.56418955,131.29323436,2.875,2.8775510204,50,,106.085,636.51,-0.008980938,0,0
1035864,1,aa,1,0,0,0,0,0,1,1,4,unknown,66.368125261,398.20875156,-0.015996688,professional,21,0,0,0,4.5217391304,4.5,104.98,rural,104.98,629.88,0,0,0
1035867,1,b,1,0,0,0,7,7,24,24,9,yes,811.83939248,811.83939248,10.465846862,professional,198,0,0,0,3.7142857143,3.7142857143,89.98,town,113.64,113.64,0.0824919032,14,1
1035888,1,z,1,1,7,1,0,0,1,1,4,yes,305.43174114,1832.5904468,0.1723371816,,175,0,0,0,0.7281713344,0.7272727273,39.99,,39.99,239.94,0,0,0
1035889,1,aa,1,0,0,0,0,0,3,2,6,yes,121.91741501,243.83483001,0.0028037631,professional,58,0,0,0,7.2142857143,7.2857142857,44.83,town,44.83,89.66,0,0,1
1035905,1,b,1,0,0,0,0,0,3,3,6,yes,102.48782947,102.48782947,-0.160541951,self-employed,53,0,0,0,3.8181818182,3.8181818182,32.49,suburban,32.49,32.49,-0.275262101,0,1
1035911,0,a,0,0,0,0,0,0,7,6,0,unknown,104.95912121,314.87736363,-0.005129807,,40,0,0,0,5.6111111111,5.6666666667,29.99,suburban,30.063333333,90.19,-0.007282357,0,1
1035918,1,a,1,0,0,0,0,0,1,1,2,yes,216.0971028,1296.5826168,0.002511948,professional,102,40.903156914,43.447157217,37.572736745,0.6451612903,0.6451612903,29.99,,56.458333333,338.75,0.0956160242,3,0
1035920,1,aa,1,0,0,0,0,0,7,6,9,yes,294.88110547,589.76221093,0.1510447541,professional,207,0,0,0,12.766666667,12.8125,50,suburban,50,100,0,0,1
1035933,0,aa,1,8,50,10,2,1,10,12,9,yes,400.33443938,2402.0066363,0.0229701435,,143,6.5506563752,7.3887961784,6.1772878871,4.7066666667,4.68,50,,54.008333333,324.05,0.075396068,0,0
1035948,0,a,0,0,0,0,2,2,5,5,0,unknown,614.34575753,614.34575753,0.5377929324,,135,67.608982247,67.608982247,67.608982247,1.3275862069,1.3275862069,59.99,s,78.59,78.59,0.3949236777,0,1
1035966,1,b,1,0,0,0,0,0,6,5,5,unknown,257.80091909,515.60183819,-0.008140375,,126,0,0,0,1.1092436975,1.1186440678,29.99,,29.99,59.98,0,0,1
1035972,0,gy,0,0,0,0,1,1,2,3,0,unknown,286.57031281,1719.4218769,0.1228892473,,149,110.59414765,117.27164239,102.98214137,1.5454545455,1.53125,10,town,38.961666667,233.77,0.0192505133,0,0
1035980,0,aa,1,2,8,2,0,0,12,12,4,no,1345.6900268,5382.7601073,-0.157806499,,555,38.426270466,40.42291496,35.243643365,1.2725409836,1.2739130435,69.99,,86.2725,345.09,0.0434367542,0,1
1035996,1,aa,1,0,0,0,0,0,2,2,8,yes,117.15478447,234.30956895,-0.136643521,,39,9.1111405223,9.2167762051,9.0055048395,2.6666666667,2.6,24.99,town,28.28,56.56,0.0092362345,0,1
1035999,0,de,0,3,16,3,1,1,21,20,0,unknown,1248.5329842,7491.1979051,-0.02310642,,432,78.18376753,89.304513617,73.447815657,3.549122807,3.5416666667,84.99,suburban,112.64166667,675.85,-0.038999829,0,0
1036007,0,c,1,3,13,4,0,0,16,17,1,no,944.96040564,3779.8416225,0.0092400322,,451,46.451383837,47.806356791,45.132335105,1.252184769,1.25,37.48,suburban,50.675,202.7,0.0021509582,0,1
1036032,0,aa,1,0,0,0,0,0,0,0,6,unknown,94.308732405,94.308732405,0.0501783518,,33,0,0,0,0.65,0.65,39.99,suburban,39.99,39.99,0.3167599605,0,1
1036035,0,z,1,10,61,12,1,1,23,22,9,unknown,1612.5493604,9675.2961621,0.0810374441,,369,84.542428509,93.442189067,79.6414597,1.6451612903,1.6433121019,97.99,suburban,124.27333333,745.64,0.0567427554,0,0
1036056,0,aa,1,0,0,0,0,0,5,5,7,unknown,207.94644623,415.89289247,-0.038981117,,35,20.708269637,21.158714048,20.257825226,1.8,1.8333333333,34.98,suburban,46.17,92.34,-0.044886725,0,1
1036058,1,aa,1,0,0,0,0,0,5,5,9,yes,699.29404501,4195.7642701,-0.031212666,professional,166,51.450472722,54.683173066,47.080652796,1.679245283,1.6885245902,45,suburban,58.285,349.71,0.001530352,0,0
1036076,1,de,1,4,25,4,4,4,19,20,6,yes,1683.3715626,10100.229376,-0.0398527,professional,478,126.47240267,136.11698329,117.47945963,1.2163833076,1.2125603865,95.27,suburban,128.80666667,772.84,-0.008980897,6,0
1036112,0,aa,1,0,0,0,1,1,2,2,7,no,56.533610528,169.60083158,-0.015711788,clerical,20,0,0,0,5.6666666667,5.6666666667,29.99,suburban,31.72,95.16,-0.016322759,0,1
1036134,0,aa,1,0,0,0,3,3,0,0,4,yes,360.01125998,2160.0675599,-0.104709997,,0,27.009153586,29.401555537,24.995514119,0,0,32.49,,46.318333333,277.91,0.0276876487,0,0
1036148,0,aa,1,0,0,0,0,0,0,0,0,unknown,15.466553723,46.39966117,-0.067012794,,4,0.182078879,0.5462366371,0,3.3333333333,3,19.99,,19.993333333,59.98,0,0,1
1036167,0,z,1,0,0,0,0,0,0,0,3,no,1906.9583456,1906.9583456,121.32120466,,0,0,0,0,0,0,59.99,suburban,59.99,59.99,2.0010005003,0,1
1036169,1,aa,1,0,0,0,1,1,4,4,5,no,412.48866321,2474.9319793,-0.125243986,,163,0,0,0,1.7008310249,1.6842105263,32.49,suburban,33.306666667,199.84,-0.055523256,0,0
1036184,0,aa,1,0,0,0,0,0,1,1,6,yes,119.00435195,476.01740781,0.0326968427,professional,25,0,0,0,2.2258064516,2.1111111111,69.99,suburban,69.99,279.96,0,0,1
1036191,0,de,1,0,0,0,0,1,0,0,6,no,1818.789264,10912.735584,0.108088892,,0,29.037412228,30.776475927,26.376120893,0,0,84.99,suburban,91.568333333,549.41,-0.004728132,0,0
1036208,0,aa,1,0,0,0,0,0,0,0,7,yes,105.56119688,316.68359064,-0.065705676,professional,23,2.0768102719,2.1365135812,2.0008241305,1.8,1.75,29.99,town,30.563333333,91.69,-0.024046169,0,1
1036215,0,c,1,0,0,0,1,1,11,12,6,unknown,145.61050304,728.05251519,0.0029791339,,41,0,0,0,5.7666666667,6,39.99,suburban,43.346,216.73,0.0570902394,1,1
1036224,0,aa,1,0,0,0,0,0,0,0,5,no,117.72153751,706.32922505,0.0660029485,,0,16.463210888,17.97175063,14.89339768,0,0,39.87,suburban,43.636666667,261.82,0.0278228611,0,0
1036233,0,b,0,0,0,0,0,0,1,1,0,unknown,142.86897149,714.34485744,0.0949852735,,17,0,0,0,0.6862745098,0.6363636364,70,,87.792,438.96,0.0223065425,8,1
1036267,0,aa,0,0,0,0,3,2,7,6,0,unknown,575.0726614,3450.4359684,0.0262313827,,219,0,0,0,0.8920863309,0.8909090909,32.49,town,35.273333333,211.64,-0.046492435,0,0
1036273,0,de,0,0,0,0,5,6,1,1,0,unknown,1052.3700879,3157.1102638,-0.021188274,,4,306.54766504,320.78190446,282.04223162,0,0,84.99,,165.03,495.09,-0.012052593,1,1
1036284,0,a,0,0,0,0,1,0,0,0,0,unknown,184.25974652,1105.5584791,-0.129913742,,64,17.456517391,18.654353687,15.734508,1.3558282209,1.36,10,,14.553333333,87.32,0.0176390773,0,0
1036309,0,aa,0,0,0,0,1,1,0,0,0,unknown,816.37802657,3265.5121063,0.0541537365,,0,15.680542021,21.157930572,0,0,0,52.41,,52.95,211.8,0.0009540164,1,1
1036317,0,aa,0,0,0,0,2,2,1,1,0,unknown,198.15564478,1188.9338687,-0.036741022,,24,0,0,0,2.641025641,2.6666666667,52.48,,57.635,345.81,0.031598513,4,0
1036320,0,aa,0,0,0,0,0,0,3,3,0,unknown,250.21142065,500.42284131,0.0531027611,,95,8.2708768728,8.3680035685,8.173750177,3.3953488372,3.4090909091,42.49,,44.54,89.08,0.0779099603,0,1
1036342,0,b,1,0,0,0,0,0,1,1,1,yes,147.06076457,882.36458743,-0.028367744,,67,0,0,0,0.6275303644,0.6279069767,42.09,,42.09,252.54,0,0,0
1036344,0,z,1,0,0,0,3,3,14,14,6,yes,546.55284513,546.55284513,2.5582813868,,189,33.851540729,33.851540729,33.851540729,0.5241935484,0.5241935484,50,,74.35,74.35,0.7664528392,3,1
1036358,0,aa,0,10,50,10,0,0,12,13,0,unknown,612.41226756,3062.0613378,0.0176308396,,206,0,0,0,0.8277087034,0.8245614035,44.99,town,44.99,224.95,0,0,1
1036383,1,aa,1,0,0,0,0,0,4,4,7,yes,96.096539091,288.28961727,0.0443426107,professional,40,0,0,0,1.2222222222,1.2222222222,29.99,suburban,32,96,0.0303221731,2,1
1036396,0,c,0,2,7,2,2,2,3,2,0,unknown,965.23818058,3860.9527223,0.1317781418,,262,256.72918126,266.52651834,248.18874651,0.8680926916,0.8680555556,46.43,,149.7075,598.83,0.0122794068,0,1
1036408,0,z,0,0,0,0,0,0,2,2,0,unknown,108.48832773,650.92996639,0.1643271099,,57,0,0,0,1.4285714286,1.44,29.99,suburban,30.418333333,182.51,-0.041165294,0,0
1036416,1,aa,1,0,0,0,0,0,5,5,5,yes,575.18303273,3451.0981964,0.1121541599,professional,263,97.346133734,106.18898519,91.419634986,4.5403508772,4.5,69.99,suburban,90.306666667,541.84,0.0397519655,0,0
1036431,0,aa,1,0,0,0,0,0,0,0,6,yes,196.61642563,196.61642563,-0.684853589,,11,0,0,0,1.75,1.75,10,town,10,10,-0.893503727,0,1
1036449,1,aa,1,2,3,2,2,1,8,9,6,yes,256.44436718,512.88873436,0.0805067452,,89,18.492788165,18.808443543,18.177132787,5.5555555556,5.5714285714,29.99,suburban,45.035,90.07,0.0195067265,0,1
1036459,0,de,0,2,10,2,1,1,12,14,0,unknown,1611.7361641,9670.4169846,0.0276860465,,491,103.46847974,109.00703811,95.782405147,0.9945872801,0.9925373134,65.2,,146.30166667,877.81,0.017140497,1,0
1036473,1,c,1,9,52,8,0,0,10,11,4,yes,979.48842709,5876.9305625,-0.047854747,,480,15.651952779,16.665442727,14.429495787,0.6830409357,0.6813186813,39.99,,50.87,305.22,-0.028158295,0,0
1036476,0,aa,0,0,0,0,2,2,6,7,0,unknown,559.86055796,2239.4422318,0.0008636183,,140,39.953737686,44.451400822,36.456116458,0.7610062893,0.7590361446,34.98,,57.4825,229.93,0.0588865096,0,1
1036498,0,aa,0,0,0,0,0,0,0,0,0,unknown,93.592647247,561.55588348,0.1167402591,,37,21.390820032,24.016951275,19.970555221,5.3428571429,5.3333333333,32.49,suburban,39.831666667,238.99,0.0210171251,0,0
1036514,0,de,0,2,8,2,0,0,11,9,0,no,1508.9361269,6035.7445074,0.0308719324,,435,203.83395417,215.5415295,185.02028439,1.2924901186,1.29,59.99,,103.025,412.1,-0.01369065,1,1
1036526,0,b,0,0,0,0,0,0,0,0,0,unknown,88.749341223,532.49604734,0.0406396281,,29,0,0,0,0.9659090909,1,32.49,,33.208333333,199.25,0.0327868852,0,0
1036534,0,aa,1,1,3,1,0,0,8,8,3,no,115.08365641,345.25096923,0.0128743665,,44,0,0,0,0.7702702703,0.76,32.49,suburban,35.346666667,106.04,-0.015763829,0,1
1036547,0,aa,0,0,0,0,0,0,1,1,0,unknown,117.9306997,353.7920991,-0.131981132,,44,0,0,0,1.4905660377,1.4705882353,39.99,,39.99,119.97,0,0,1
1036551,0,c,1,4,22,4,5,5,23,21,9,unknown,938.14308295,5628.8584977,0.1431127846,,402,0,0,0,1.0142021721,1.0187793427,49.99,suburban,54.985,329.91,0.0055396712,0,0
1036563,0,c,0,1,8,1,1,1,1,1,0,unknown,377.19272928,2263.1563757,0.0934262195,,74,0.2466747957,0.2627777289,0.2281445234,1.0322580645,1.0277777778,35.56,,55.8,334.8,0.0635817089,0,0
1036565,0,aa,1,0,0,0,1,1,6,6,4,yes,552.31059081,1656.9317724,0.1807260603,,156,102.69743294,107.2232296,97.662910246,3.5533980583,3.5526315789,50,rural,82.073333333,246.22,-0.010557888,0,1
1036582,1,aa,1,0,0,0,0,0,0,0,9,yes,0,0,0,,0,0,0,0,0,0,32.08,suburban,32.08,64.16,0,0,1
1036590,1,aa,1,0,0,0,0,0,0,0,6,yes,5.7999614704,34.799768823,0.0469874752,,3,0,0,0,2,2,29.99,suburban,30.438333333,182.63,0.0406802267,0,0
1036599,0,de,0,2,12,2,0,0,2,2,0,unknown,694.30216291,4165.8129774,0.0814105131,,244,64.867489432,67.968018995,62.298336706,0.907310705,0.9076923077,44.99,suburban,61.901666667,371.41,0.0103584347,0,0
1036614,1,b,1,8,15,7,0,0,10,9,2,unknown,988.18375032,1976.3675006,0.0743493261,professional,261,29.294009618,30.447805328,28.140213909,2.2160493827,2.2142857143,69.99,,80.32,160.64,0.035478966,0,1
1036632,0,b,1,3,12,3,2,2,17,18,6,no,1020.2406905,4080.9627621,0.0058435122,,256,99.302558842,110.62347705,92.756899169,1.0439121756,1.0423728814,44.99,,85.2525,341.01,-0.036287509,0,1
1036636,0,c,1,4,22,4,0,0,9,8,5,yes,1844.2969746,11065.781848,-0.090568743,,72,456.80969504,492.26463619,432.17618586,0.9908256881,1,74.16,,278.23166667,1669.39,0.0152530705,9,0
1036648,1,c,0,0,0,0,0,0,5,5,1,no,806.33973585,4838.0384151,0.2157360697,student,335,108.95889196,117.50536263,100.27674271,0.9253588517,0.9253731343,29.99,suburban,62.846666667,377.08,0.0294069596,0,0
1036652,0,aa,1,2,2,2,2,2,2,2,9,yes,535.65921694,535.65921694,-0.425289436,,203,40.764310322,40.764310322,40.764310322,3.4130434783,3.4130434783,50.07,suburban,68.67,68.67,0.0898270116,0,1
1036663,1,aa,1,0,0,0,0,0,1,1,6,yes,143.86428919,719.32144597,-0.090951866,professional,26,6.1782648782,8.160573179,0,3.1935483871,3,29.99,suburban,30.706,153.53,-0.011650485,0,1
1036682,0,aa,1,0,0,0,0,0,0,0,8,unknown,69.455844845,416.73506907,-0.061650248,professional,22,0,0,0,0.5113636364,0.5333333333,45,suburban,45.596666667,273.58,0.06,0,0
1036683,0,aa,1,0,0,0,0,0,7,7,7,yes,452.89401366,2264.4700683,-0.09979821,,118,11.327423581,12.409301164,10.424795775,5.2210526316,5.2777777778,45,rural,47.672,238.36,0.048441449,0,1
1036694,1,aa,1,7,34,6,1,1,1,1,6,unknown,187.32266089,936.61330445,0.0144987382,,99,5.7420743557,6.1891438854,5.1963663292,7.4237288136,7.3333333333,29.99,suburban,33.312,166.56,0.0866960908,0,1
1036709,0,aa,1,1,6,1,1,0,11,13,7,unknown,266.84403748,1601.0642249,-0.093896653,,89,1.9382654415,2.1069370464,1.8018308835,0.5614035088,0.5636363636,42.48,,47.005,282.03,-0.034107866,0,0
1036725,0,aa,0,4,24,4,0,0,8,7,0,unknown,860.12645448,5160.7587269,-0.136803484,,172,105.38341153,117.56631536,97.764924938,0.4736091298,0.4727272727,44.99,suburban,76.095,456.57,-0.012301804,0,0
1036734,0,aa,1,0,0,0,0,0,3,3,7,unknown,115.91024347,231.82048694,-0.042688972,,59,97.28740558,103.59204605,90.982765114,1.8095238095,1.7619047619,16.99,,50.505,101.01,-0.022513704,0,1
1036743,0,aa,1,3,19,3,0,0,1,1,5,no,125.69218478,754.15310865,-0.023134604,,21,26.838837994,28.196531502,24.943328867,1.3396226415,1.3333333333,29.99,,42.043333333,252.26,0.0701841712,0,0
1036746,0,b,0,0,0,0,0,0,3,2,2,unknown,301.21418219,1506.070911,0.04705598,,85,50.019227969,57.454650268,47.459828016,3.2828282828,3.25,32.49,rural,54.558,272.79,-0.012034808,3,1
1036771,0,aa,0,0,0,0,0,0,1,1,9,unknown,62.919577212,377.51746327,-0.024571562,,32,0,0,0,3.9743589744,4,29.99,suburban,31.018333333,186.11,0.0593637258,0,0
1036778,1,aa,1,1,2,1,0,0,2,2,6,yes,187.70467498,375.40934995,-0.075518845,professional,71,0,0,0,1,1,44.99,,44.99,89.98,0,6,1
1036789,0,de,1,6,35,5,0,0,7,7,1,unknown,873.64153289,5241.8491973,-0.023916348,,359,64.164647738,71.286019435,60.164414108,1.045540797,1.0490797546,69.99,,82.695,496.17,0.0104078422,0,0
1036801,0,c,1,4,21,4,0,0,9,8,4,yes,347.98942464,2087.9365478,0.0123161197,,93,0,0,0,1.2182539683,1.2195121951,39.91,suburban,40.28,241.68,0.0125281884,0,0
1036823,1,aa,1,0,0,0,0,0,1,1,1,yes,121.59528662,486.38114647,0.0364870681,,53,24.894599267,25.702785122,23.573212539,1,1,9.74,,26.7075,106.83,-0.001118568,0,1
1036833,0,aa,0,0,0,0,0,0,5,5,0,unknown,220.99501127,1104.9750563,-0.082686697,,99,4.1969369955,20.984684977,0,2.5724637681,2.5384615385,44.99,suburban,45.032,225.16,0,0,1
1036848,1,aa,0,0,0,0,0,0,9,9,6,yes,273.64289144,273.64289144,0.3288859459,,128,26.955661945,26.955661945,26.955661945,3.2666666667,3.2666666667,32.49,suburban,44.81,44.81,-0.004000889,0,1
1036863,1,aa,1,0,0,0,4,4,1,1,9,yes,180.96328346,1085.7797007,0.0768747282,,76,0,0,0,3.5148514851,3.5294117647,32.49,suburban,36.638333333,219.83,0.0229242382,1,0
1036868,1,z,0,0,0,0,0,0,0,0,1,unknown,0,0,0,,0,0,0,0,0,0,5,rural,5.1,25.5,-0.005964215,0,1
1036889,1,aa,1,0,0,0,0,0,2,3,6,yes,268.65997336,1611.9598402,-0.058980901,professional,139,0,0,0,1.4674556213,1.4716981132,39.99,suburban,39.99,239.94,0,0,0
1036905,0,aa,1,6,37,6,1,1,7,6,4,no,869.95070063,5219.7042038,0.0092916079,,284,0,0,0,1.2754010695,1.2704918033,59.99,,59.99,359.94,0,0,0
1036907,1,c,0,0,0,0,1,0,1,1,6,yes,600.95461351,3004.7730676,0.0254895182,professional,144,42.35456993,45.736814459,39.664930417,1.4161073826,1.4237288136,44.99,rural,55.292,276.46,-0.024964589,4,1
1036919,0,de,1,8,46,7,0,0,1,1,2,unknown,239.89290561,1439.3574336,0.1168901934,clerical,97,0,0,0,1.3714285714,1.3720930233,50.36,,50.36,302.16,0,0,0
1036923,0,aa,1,0,0,0,1,1,2,2,8,no,105.12718449,105.12718449,-0.583007572,professional,64,2.2845165711,2.2845165711,2.2845165711,4.3333333333,4.3333333333,29.99,rural,31.63,31.63,-0.37192216,0,1
1036939,0,de,0,6,34,6,0,0,9,8,0,unknown,699.4992915,4196.995749,-0.031738194,,260,27.842223387,30.043911989,26.029902496,0.6434599156,0.6463414634,37.04,suburban,81.666666667,490,-0.008061648,0,0
1036942,0,aa,0,0,0,0,0,0,1,1,0,unknown,78.091403517,390.45701759,-0.019807214,,37,0,0,0,1.6811594203,1.6923076923,29.99,,30.08,150.4,0,0,1
1036956,0,de,1,3,13,3,0,0,7,6,3,no,1153.0135613,4612.0542453,0.0814626354,crafts,234,29.341484196,29.859826305,28.879306388,1.5175202156,1.5257731959,59.99,,62.0925,248.37,0.015958313,0,1
1037007,1,aa,1,0,0,0,0,0,0,0,3,yes,168.83395694,337.66791388,0.0588270852,professional,27,6.503285476,6.6666064363,6.3399645157,0.7419354839,0.75,29.99,suburban,32.205,64.41,-0.012650417,0,1
1037018,1,a,1,1,5,1,0,0,8,8,1,no,238.77042065,1193.8521032,-0.031738145,professional,123,0.2478429869,0.272940268,0.2273577377,2.08,2.0512820513,10,suburban,19.102,95.51,0.0248704663,0,1
1037026,0,aa,0,0,0,0,0,0,24,26,0,unknown,268.02352353,1072.0940941,-0.142685675,,120,0,0,0,0.3579545455,0.3636363636,59.99,,59.99,239.96,0,0,1
1037029,0,b,0,0,0,0,0,0,0,0,0,unknown,238.83813935,1433.0288361,-0.087366275,,0,0,0,0,0,0,32.49,,32.92,197.52,0.027700831,0,0
1037040,1,aa,0,0,0,0,1,1,4,4,6,yes,404.45679315,2426.7407589,0.0200985098,,178,0,0,0,0.8618881119,0.8686868687,9.22,town,20.523333333,123.14,-0.037864078,0,0
1037047,0,aa,1,0,0,0,0,0,4,4,5,unknown,603.80575578,3622.8345347,0.0274823102,,168,0,0,0,1.2805429864,1.2777777778,59.99,suburban,59.99,359.94,0,0,0
1037056,0,aa,0,0,0,0,1,1,4,4,9,yes,208.89118689,208.89118689,-0.646004701,,97,8.5743782821,8.5743782821,8.5743782821,3.0416666667,3.0416666667,32.49,,35.78,35.78,-0.403567261,0,1
1037057,0,de,0,11,64,12,7,8,6,7,0,unknown,2262.1122304,13572.673382,-0.053521154,,1212,17.637172764,18.712386984,15.779417344,0.9056356488,0.9049360146,80.9,,91.423333333,548.54,0.0035118525,0,0
1037081,0,aa,0,0,0,0,0,0,2,2,0,unknown,92.34839459,554.09036754,0.0131096059,,54,0,0,0,5.3137254902,5.5,50,,50.746666667,304.48,-0.018104777,0,0
1037091,0,aa,1,0,0,0,0,0,3,4,6,no,506.61749779,3039.7049867,-0.09109754,,169,0.7543459888,0.8240565856,0.7017838317,1.5721518987,1.5714285714,32.49,town,43.883333333,263.3,0.0183650616,11,0
1037100,1,aa,1,7,43,8,0,0,25,23,6,yes,904.62869603,5427.7721762,0.0056547166,crafts,714,15.203951421,16.093102706,14.01170129,0.3334371108,0.3339658444,30,,36.165,216.99,-0.043678785,0,0
1037116,0,b,1,4,21,3,2,2,6,6,6,unknown,336.90016837,2021.4010102,-0.010551056,,154,0,0,0,0.6972477064,0.6947368421,30,suburban,44.706666667,268.24,0.0407313122,0,0
1037137,0,b,1,0,0,0,2,2,1,1,3,no,176.55537193,882.77685964,0.0720071174,,48,9.8350124946,10.192467828,9.3909879123,0.1804878049,0.1860465116,32.49,,40.334,201.67,0.0647192143,0,1
1037160,1,aa,1,0,0,0,0,0,1,1,6,yes,170.85028611,1025.1017166,-0.041443792,,116,0,0,0,2.347826087,2.3428571429,69.99,,69.99,419.94,0,0,0
